Image,Class,Flag,Recaptured_Probability
C:\Users\arpitasharma2\OneDrive - Deloitte (O365D)\Desktop\DIU\NMMS PHOTOS OF 10TH APRIL\NMMS PHOTOS OF 10TH APRIL\1363_1701005068_WC_22012035255087_2025-04-10R1042025114111.jpeg,not_recaptured,0,0.82149374
C:\Users\arpitasharma2\OneDrive - Deloitte (O365D)\Desktop\DIU\NMMS PHOTOS OF 10TH APRIL\NMMS PHOTOS OF 10TH APRIL\1364_1701005068_WC_22012035255093_2025-04-10R1042025114116.jpeg,recaptured,0,0.1471051
C:\Users\arpitasharma2\OneDrive - Deloitte (O365D)\Desktop\DIU\NMMS PHOTOS OF 10TH APRIL\NMMS PHOTOS OF 10TH APRIL\1365_1701005068_WC_22012035255093_2025-04-10R1042025114120.jpeg,recaptured,0,0.19733499
C:\Users\arpitasharma2\OneDrive - Deloitte (O365D)\Desktop\DIU\NMMS PHOTOS OF 10TH APRIL\NMMS PHOTOS OF 10TH APRIL\1366_1701005068_WC_22012035255093_2025-04-10R1042025114125.jpeg,not_recaptured,0,0.65428495
C:\Users\arpitasharma2\OneDrive - Deloitte (O365D)\Desktop\DIU\NMMS PHOTOS OF 10TH APRIL\NMMS PHOTOS OF 10TH APRIL\1367_1701005068_WC_22012035255093_2025-04-10R1042025114130.jpeg,not_recaptured,0,0.5286357
C:\Users\arpitasharma2\OneDrive - Deloitte (O365D)\Desktop\DIU\NMMS PHOTOS OF 10TH APRIL\NMMS PHOTOS OF 10TH APRIL\1367_1711006031_LD_22012034946735_2025-04-10R1042025120238.jpeg,not_recaptured,1,0.99329823
C:\Users\arpitasharma2\OneDrive - Deloitte (O365D)\Desktop\DIU\NMMS PHOTOS OF 10TH APRIL\NMMS PHOTOS OF 10TH APRIL\1367_1722003038_WC_22012035248872_2025-04-10R1042025053833.jpeg,not_recaptured,1,0.97297305
C:\Users\arpitasharma2\OneDrive - Deloitte (O365D)\Desktop\DIU\NMMS PHOTOS OF 10TH APRIL\NMMS PHOTOS OF 10TH APRIL\1368_1701005068_WC_22012035255093_2025-04-10R1042025114135.jpeg,recaptured,0,0.06319445
C:\Users\arpitasharma2\OneDrive - Deloitte (O365D)\Desktop\DIU\NMMS PHOTOS OF 10TH APRIL\NMMS PHOTOS OF 10TH APRIL\1369_1701003053_LD_22012034947507_2025-04-10R1042025062211.jpeg,not_recaptured,1,0.9928537
C:\Users\arpitasharma2\OneDrive - Deloitte (O365D)\Desktop\DIU\NMMS PHOTOS OF 10TH APRIL\NMMS PHOTOS OF 10TH APRIL\1369_1701005068_WC_22012035255093_2025-04-10R1042025114140.jpeg,not_recaptured,1,0.937428
C:\Users\arpitasharma2\OneDrive - Deloitte (O365D)\Desktop\DIU\NMMS PHOTOS OF 10TH APRIL\NMMS PHOTOS OF 10TH APRIL\136_1710009027_WC_22012035199150_2025-04-10R1042025054443.jpeg,not_recaptured,1,0.98252296
C:\Users\arpitasharma2\OneDrive - Deloitte (O365D)\Desktop\DIU\NMMS PHOTOS OF 10TH APRIL\NMMS PHOTOS OF 10TH APRIL\136_1710009027_WC_22012035199150_2025-04-10R1042025113745.jpeg,not_recaptured,1,0.99714273
C:\Users\arpitasharma2\OneDrive - Deloitte (O365D)\Desktop\DIU\NMMS PHOTOS OF 10TH APRIL\NMMS PHOTOS OF 10TH APRIL\136_1713009001_FP_22012034641815_2025-04-10R1042025080021.jpeg,recaptured,0,0.14175701
C:\Users\arpitasharma2\OneDrive - Deloitte (O365D)\Desktop\DIU\NMMS PHOTOS OF 10TH APRIL\NMMS PHOTOS OF 10TH APRIL\1370_1701003053_LD_22012034947507_2025-04-10R1042025062216.jpeg,not_recaptured,1,0.99802303
C:\Users\arpitasharma2\OneDrive - Deloitte (O365D)\Desktop\DIU\NMMS PHOTOS OF 10TH APRIL\NMMS PHOTOS OF 10TH APRIL\1370_1701005068_WC_22012035255093_2025-04-10R1042025114146.jpeg,not_recaptured,0,0.7603399
C:\Users\arpitasharma2\OneDrive - Deloitte (O365D)\Desktop\DIU\NMMS PHOTOS OF 10TH APRIL\NMMS PHOTOS OF 10TH APRIL\1371_1701005068_WC_22012035255093_2025-04-10R1042025114150.jpeg,recaptured,0,0.45029488
C:\Users\arpitasharma2\OneDrive - Deloitte (O365D)\Desktop\DIU\NMMS PHOTOS OF 10TH APRIL\NMMS PHOTOS OF 10TH APRIL\1372_1701003053_LD_22012034947507_2025-04-10R1042025062226.jpeg,not_recaptured,1,0.99449944
C:\Users\arpitasharma2\OneDrive - Deloitte (O365D)\Desktop\DIU\NMMS PHOTOS OF 10TH APRIL\NMMS PHOTOS OF 10TH APRIL\1372_1701005068_WC_22012035255093_2025-04-10R1042025114156.jpeg,not_recaptured,0,0.7772024
C:\Users\arpitasharma2\OneDrive - Deloitte (O365D)\Desktop\DIU\NMMS PHOTOS OF 10TH APRIL\NMMS PHOTOS OF 10TH APRIL\1373_1701005068_WC_22012035255093_2025-04-10R1042025114201.jpeg,not_recaptured,0,0.81533307
C:\Users\arpitasharma2\OneDrive - Deloitte (O365D)\Desktop\DIU\NMMS PHOTOS OF 10TH APRIL\NMMS PHOTOS OF 10TH APRIL\1373_1722001062_WC_22012035183534_2025-04-10R1042025074332.jpeg,recaptured,0,0.022102816
C:\Users\arpitasharma2\OneDrive - Deloitte (O365D)\Desktop\DIU\NMMS PHOTOS OF 10TH APRIL\NMMS PHOTOS OF 10TH APRIL\1374_1701005068_WC_22012035209220_2025-04-10R1042025113604.jpeg,recaptured,0,0.11225913
C:\Users\arpitasharma2\OneDrive - Deloitte (O365D)\Desktop\DIU\NMMS PHOTOS OF 10TH APRIL\NMMS PHOTOS OF 10TH APRIL\1374_1706009049_WC_22012035225955_2025-04-10R1042025082738.jpeg,not_recaptured,1,0.97050685
C:\Users\arpitasharma2\OneDrive - Deloitte (O365D)\Desktop\DIU\NMMS PHOTOS OF 10TH APRIL\NMMS PHOTOS OF 10TH APRIL\1375_1701005068_WC_22012035209220_2025-04-10R1042025113609.jpeg,not_recaptured,0,0.67356193
C:\Users\arpitasharma2\OneDrive - Deloitte (O365D)\Desktop\DIU\NMMS PHOTOS OF 10TH APRIL\NMMS PHOTOS OF 10TH APRIL\1375_1706009049_WC_22012035225955_2025-04-10R1042025082746.jpeg,not_recaptured,1,0.9918914
C:\Users\arpitasharma2\OneDrive - Deloitte (O365D)\Desktop\DIU\NMMS PHOTOS OF 10TH APRIL\NMMS PHOTOS OF 10TH APRIL\1376_1701005068_WC_22012035209220_2025-04-10R1042025113614.jpeg,recaptured,0,0.35108685
C:\Users\arpitasharma2\OneDrive - Deloitte (O365D)\Desktop\DIU\NMMS PHOTOS OF 10TH APRIL\NMMS PHOTOS OF 10TH APRIL\1376_1706009049_WC_22012035225955_2025-04-10R1042025082754.jpeg,not_recaptured,1,0.976309
C:\Users\arpitasharma2\OneDrive - Deloitte (O365D)\Desktop\DIU\NMMS PHOTOS OF 10TH APRIL\NMMS PHOTOS OF 10TH APRIL\1376_1711006021_WH_22012034943354_2025-04-10R1042025093554.jpeg,not_recaptured,0,0.76168907
C:\Users\arpitasharma2\OneDrive - Deloitte (O365D)\Desktop\DIU\NMMS PHOTOS OF 10TH APRIL\NMMS PHOTOS OF 10TH APRIL\1376_1722006055_WC_22012035032841_2025-04-10R1042025085733.jpeg,not_recaptured,1,0.9986896
C:\Users\arpitasharma2\OneDrive - Deloitte (O365D)\Desktop\DIU\NMMS PHOTOS OF 10TH APRIL\NMMS PHOTOS OF 10TH APRIL\1376_1726006058_WC_22012035249534_2025-04-10R1042025013421.jpeg,not_recaptured,0,0.7872829
C:\Users\arpitasharma2\OneDrive - Deloitte (O365D)\Desktop\DIU\NMMS PHOTOS OF 10TH APRIL\NMMS PHOTOS OF 10TH APRIL\1376_1726006058_WC_22012035249534_2025-04-10R1042025062127.jpeg,not_recaptured,1,0.9970293
C:\Users\arpitasharma2\OneDrive - Deloitte (O365D)\Desktop\DIU\NMMS PHOTOS OF 10TH APRIL\NMMS PHOTOS OF 10TH APRIL\1377_1701005068_WC_22012035209723_2025-04-10R1042025113619.jpeg,not_recaptured,1,0.9372117
C:\Users\arpitasharma2\OneDrive - Deloitte (O365D)\Desktop\DIU\NMMS PHOTOS OF 10TH APRIL\NMMS PHOTOS OF 10TH APRIL\1377_1706006080_WC_22012035253122_2025-04-10R1042025100932.jpeg,not_recaptured,1,0.98715985
C:\Users\arpitasharma2\OneDrive - Deloitte (O365D)\Desktop\DIU\NMMS PHOTOS OF 10TH APRIL\NMMS PHOTOS OF 10TH APRIL\1377_1706009049_WC_22012035225955_2025-04-10R1042025082802.jpeg,not_recaptured,1,0.9766293
C:\Users\arpitasharma2\OneDrive - Deloitte (O365D)\Desktop\DIU\NMMS PHOTOS OF 10TH APRIL\NMMS PHOTOS OF 10TH APRIL\1377_1711006021_RC_22012034832070_2025-04-10R1042025093539.jpeg,recaptured,0,0.1103081
C:\Users\arpitasharma2\OneDrive - Deloitte (O365D)\Desktop\DIU\NMMS PHOTOS OF 10TH APRIL\NMMS PHOTOS OF 10TH APRIL\1377_1722001075_WC_22012035230257_2025-04-10R1042025061812.jpeg,not_recaptured,1,0.99440914
C:\Users\arpitasharma2\OneDrive - Deloitte (O365D)\Desktop\DIU\NMMS PHOTOS OF 10TH APRIL\NMMS PHOTOS OF 10TH APRIL\1378_1701003020_RC_22012034827430_2025-04-10R1042025090227.jpeg,not_recaptured,1,0.9510722
C:\Users\arpitasharma2\OneDrive - Deloitte (O365D)\Desktop\DIU\NMMS PHOTOS OF 10TH APRIL\NMMS PHOTOS OF 10TH APRIL\1378_1706006080_WC_22012035253122_2025-04-10R1042025100940.jpeg,not_recaptured,1,0.9879495
C:\Users\arpitasharma2\OneDrive - Deloitte (O365D)\Desktop\DIU\NMMS PHOTOS OF 10TH APRIL\NMMS PHOTOS OF 10TH APRIL\1378_1722006055_WC_22012035032841_2025-04-10R1042025085913.jpeg,not_recaptured,1,0.9986664
C:\Users\arpitasharma2\OneDrive - Deloitte (O365D)\Desktop\DIU\NMMS PHOTOS OF 10TH APRIL\NMMS PHOTOS OF 10TH APRIL\1379_1701003020_WC_22012035001695_2025-04-10R1042025085621.jpeg,not_recaptured,1,0.9563219
C:\Users\arpitasharma2\OneDrive - Deloitte (O365D)\Desktop\DIU\NMMS PHOTOS OF 10TH APRIL\NMMS PHOTOS OF 10TH APRIL\1379_1701005068_WC_22012035209723_2025-04-10R1042025113624.jpeg,recaptured,0,0.40536654
C:\Users\arpitasharma2\OneDrive - Deloitte (O365D)\Desktop\DIU\NMMS PHOTOS OF 10TH APRIL\NMMS PHOTOS OF 10TH APRIL\1379_1706006080_WC_22012035253122_2025-04-10R1042025100947.jpeg,not_recaptured,1,0.9460581
C:\Users\arpitasharma2\OneDrive - Deloitte (O365D)\Desktop\DIU\NMMS PHOTOS OF 10TH APRIL\NMMS PHOTOS OF 10TH APRIL\137_1701001005_WC_22012035226994_2025-04-10R1042025081658.jpeg,recaptured,0,0.04224355
C:\Users\arpitasharma2\OneDrive - Deloitte (O365D)\Desktop\DIU\NMMS PHOTOS OF 10TH APRIL\NMMS PHOTOS OF 10TH APRIL\137_1713003017_RS_22012035121838_2025-04-10R1042025073402.jpeg,recaptured,0,0.49860558
C:\Users\arpitasharma2\OneDrive - Deloitte (O365D)\Desktop\DIU\NMMS PHOTOS OF 10TH APRIL\NMMS PHOTOS OF 10TH APRIL\137_1713009001_FP_22012034641815_2025-04-10R1042025080026.jpeg,recaptured,0,0.07193441
C:\Users\arpitasharma2\OneDrive - Deloitte (O365D)\Desktop\DIU\NMMS PHOTOS OF 10TH APRIL\NMMS PHOTOS OF 10TH APRIL\137_1722002010_WC_22012035238057_2025-04-10R1042025061637.jpeg,recaptured,0,0.44961706
C:\Users\arpitasharma2\OneDrive - Deloitte (O365D)\Desktop\DIU\NMMS PHOTOS OF 10TH APRIL\NMMS PHOTOS OF 10TH APRIL\1380_1701005055_FP_22012034639359_2025-04-10R1042025050023.jpeg,not_recaptured,0,0.69422364
C:\Users\arpitasharma2\OneDrive - Deloitte (O365D)\Desktop\DIU\NMMS PHOTOS OF 10TH APRIL\NMMS PHOTOS OF 10TH APRIL\1380_1706009049_WC_22012035225955_2025-04-10R1042025082828.jpeg,not_recaptured,1,0.9510695
C:\Users\arpitasharma2\OneDrive - Deloitte (O365D)\Desktop\DIU\NMMS PHOTOS OF 10TH APRIL\NMMS PHOTOS OF 10TH APRIL\1381_1701003020_WC_22012035001695_2025-04-10R1042025085632.jpeg,not_recaptured,1,0.9018542
C:\Users\arpitasharma2\OneDrive - Deloitte (O365D)\Desktop\DIU\NMMS PHOTOS OF 10TH APRIL\NMMS PHOTOS OF 10TH APRIL\1381_1701005055_FP_22012034639359_2025-04-10R1042025050030.jpeg,not_recaptured,0,0.8493027
C:\Users\arpitasharma2\OneDrive - Deloitte (O365D)\Desktop\DIU\NMMS PHOTOS OF 10TH APRIL\NMMS PHOTOS OF 10TH APRIL\1381_1706006080_WC_22012035253122_2025-04-10R1042025101043.jpeg,not_recaptured,1,0.9477751
C:\Users\arpitasharma2\OneDrive - Deloitte (O365D)\Desktop\DIU\NMMS PHOTOS OF 10TH APRIL\NMMS PHOTOS OF 10TH APRIL\1382_1701003020_FR_22012034322994_2025-04-10R1042025084452.jpeg,not_recaptured,1,0.98607093
C:\Users\arpitasharma2\OneDrive - Deloitte (O365D)\Desktop\DIU\NMMS PHOTOS OF 10TH APRIL\NMMS PHOTOS OF 10TH APRIL\1382_1701005055_FP_22012034639359_2025-04-10R1042025050035.jpeg,not_recaptured,0,0.72459733
C:\Users\arpitasharma2\OneDrive - Deloitte (O365D)\Desktop\DIU\NMMS PHOTOS OF 10TH APRIL\NMMS PHOTOS OF 10TH APRIL\1382_1706009049_WC_22012035225955_2025-04-10R1042025082844.jpeg,not_recaptured,1,0.9843944
C:\Users\arpitasharma2\OneDrive - Deloitte (O365D)\Desktop\DIU\NMMS PHOTOS OF 10TH APRIL\NMMS PHOTOS OF 10TH APRIL\1382_1722002_WC_22012034523465_2025-04-10R1042025065032.jpeg,recaptured,0,0.199007
C:\Users\arpitasharma2\OneDrive - Deloitte (O365D)\Desktop\DIU\NMMS PHOTOS OF 10TH APRIL\NMMS PHOTOS OF 10TH APRIL\1383_1701003020_FR_22012034322994_2025-04-10R1042025084507.jpeg,not_recaptured,1,0.9939189
C:\Users\arpitasharma2\OneDrive - Deloitte (O365D)\Desktop\DIU\NMMS PHOTOS OF 10TH APRIL\NMMS PHOTOS OF 10TH APRIL\1383_1701005055_FP_22012034639359_2025-04-10R1042025050041.jpeg,recaptured,0,0.49507767
C:\Users\arpitasharma2\OneDrive - Deloitte (O365D)\Desktop\DIU\NMMS PHOTOS OF 10TH APRIL\NMMS PHOTOS OF 10TH APRIL\1383_1711006021_LD_22012034951770_2025-04-10R1042025093515.jpeg,recaptured,0,0.25968313
C:\Users\arpitasharma2\OneDrive - Deloitte (O365D)\Desktop\DIU\NMMS PHOTOS OF 10TH APRIL\NMMS PHOTOS OF 10TH APRIL\1383_1726_WC_22012035251161_2025-04-10R1042025064620.jpeg,not_recaptured,0,0.8431006
C:\Users\arpitasharma2\OneDrive - Deloitte (O365D)\Desktop\DIU\NMMS PHOTOS OF 10TH APRIL\NMMS PHOTOS OF 10TH APRIL\1384_1701005055_FP_22012034639359_2025-04-10R1042025050046.jpeg,not_recaptured,0,0.7189286
C:\Users\arpitasharma2\OneDrive - Deloitte (O365D)\Desktop\DIU\NMMS PHOTOS OF 10TH APRIL\NMMS PHOTOS OF 10TH APRIL\1384_1706006062_WC_22012035162182_2025-04-10R1042025040717.jpeg,not_recaptured,1,0.9944548
C:\Users\arpitasharma2\OneDrive - Deloitte (O365D)\Desktop\DIU\NMMS PHOTOS OF 10TH APRIL\NMMS PHOTOS OF 10TH APRIL\1384_1722002_WC_22012034523465_2025-04-10R1042025065051.jpeg,recaptured,0,0.0744913
C:\Users\arpitasharma2\OneDrive - Deloitte (O365D)\Desktop\DIU\NMMS PHOTOS OF 10TH APRIL\NMMS PHOTOS OF 10TH APRIL\1384_1726_WC_22012035251161_2025-04-10R1042025064627.jpeg,not_recaptured,1,0.86766136
C:\Users\arpitasharma2\OneDrive - Deloitte (O365D)\Desktop\DIU\NMMS PHOTOS OF 10TH APRIL\NMMS PHOTOS OF 10TH APRIL\1385_1701003020_FR_22012034322994_2025-04-10R1042025084522.jpeg,not_recaptured,1,0.9940502
C:\Users\arpitasharma2\OneDrive - Deloitte (O365D)\Desktop\DIU\NMMS PHOTOS OF 10TH APRIL\NMMS PHOTOS OF 10TH APRIL\1385_1701005055_FP_22012034639359_2025-04-10R1042025050052.jpeg,recaptured,0,0.34291288
C:\Users\arpitasharma2\OneDrive - Deloitte (O365D)\Desktop\DIU\NMMS PHOTOS OF 10TH APRIL\NMMS PHOTOS OF 10TH APRIL\1385_1706006062_WC_22012035162182_2025-04-10R1042025040725.jpeg,not_recaptured,1,0.99593073
C:\Users\arpitasharma2\OneDrive - Deloitte (O365D)\Desktop\DIU\NMMS PHOTOS OF 10TH APRIL\NMMS PHOTOS OF 10TH APRIL\1385_1715002087_WC_22012035237313_2025-04-10R1042025054037.jpeg,not_recaptured,0,0.6579475
C:\Users\arpitasharma2\OneDrive - Deloitte (O365D)\Desktop\DIU\NMMS PHOTOS OF 10TH APRIL\NMMS PHOTOS OF 10TH APRIL\1385_1722002_WC_22012034523465_2025-04-10R1042025065359.jpeg,recaptured,0,0.10476619
C:\Users\arpitasharma2\OneDrive - Deloitte (O365D)\Desktop\DIU\NMMS PHOTOS OF 10TH APRIL\NMMS PHOTOS OF 10TH APRIL\1386_1701003020_FR_22012034322994_2025-04-10R1042025084531.jpeg,not_recaptured,1,0.98449945
C:\Users\arpitasharma2\OneDrive - Deloitte (O365D)\Desktop\DIU\NMMS PHOTOS OF 10TH APRIL\NMMS PHOTOS OF 10TH APRIL\1386_1701005047_WC_22012035156141_2025-04-10R1042025083943.jpeg,not_recaptured,1,0.9969081
C:\Users\arpitasharma2\OneDrive - Deloitte (O365D)\Desktop\DIU\NMMS PHOTOS OF 10TH APRIL\NMMS PHOTOS OF 10TH APRIL\1386_1706006062_WC_22012035162182_2025-04-10R1042025040730.jpeg,not_recaptured,1,0.99057734
C:\Users\arpitasharma2\OneDrive - Deloitte (O365D)\Desktop\DIU\NMMS PHOTOS OF 10TH APRIL\NMMS PHOTOS OF 10TH APRIL\1386_1726_WC_22012035251161_2025-04-10R1042025070521.jpeg,not_recaptured,1,0.8819945
C:\Users\arpitasharma2\OneDrive - Deloitte (O365D)\Desktop\DIU\NMMS PHOTOS OF 10TH APRIL\NMMS PHOTOS OF 10TH APRIL\1387_1701003020_FR_22012034322995_2025-04-10R1042025084536.jpeg,not_recaptured,1,0.9588256
C:\Users\arpitasharma2\OneDrive - Deloitte (O365D)\Desktop\DIU\NMMS PHOTOS OF 10TH APRIL\NMMS PHOTOS OF 10TH APRIL\1387_1701005047_WC_22012035156141_2025-04-10R1042025083948.jpeg,not_recaptured,1,0.99448746
C:\Users\arpitasharma2\OneDrive - Deloitte (O365D)\Desktop\DIU\NMMS PHOTOS OF 10TH APRIL\NMMS PHOTOS OF 10TH APRIL\1387_1715002087_WC_22012035237313_2025-04-10R1042025054050.jpeg,not_recaptured,0,0.72318715
C:\Users\arpitasharma2\OneDrive - Deloitte (O365D)\Desktop\DIU\NMMS PHOTOS OF 10TH APRIL\NMMS PHOTOS OF 10TH APRIL\1388_1701003020_FR_22012034322995_2025-04-10R1042025084542.jpeg,not_recaptured,1,0.97600096
C:\Users\arpitasharma2\OneDrive - Deloitte (O365D)\Desktop\DIU\NMMS PHOTOS OF 10TH APRIL\NMMS PHOTOS OF 10TH APRIL\1388_1701005047_WC_22012035156141_2025-04-10R1042025084019.jpeg,not_recaptured,1,0.9972203
C:\Users\arpitasharma2\OneDrive - Deloitte (O365D)\Desktop\DIU\NMMS PHOTOS OF 10TH APRIL\NMMS PHOTOS OF 10TH APRIL\1388_1706006062_WC_22012035162182_2025-04-10R1042025040741.jpeg,not_recaptured,1,0.9912907
C:\Users\arpitasharma2\OneDrive - Deloitte (O365D)\Desktop\DIU\NMMS PHOTOS OF 10TH APRIL\NMMS PHOTOS OF 10TH APRIL\1389_1701005047_WC_22012035156141_2025-04-10R1042025084027.jpeg,not_recaptured,1,0.9981102
C:\Users\arpitasharma2\OneDrive - Deloitte (O365D)\Desktop\DIU\NMMS PHOTOS OF 10TH APRIL\NMMS PHOTOS OF 10TH APRIL\1389_1722006016_WC_22012034624044_2025-04-10R1042025074915.jpeg,recaptured,0,0.056420892
C:\Users\arpitasharma2\OneDrive - Deloitte (O365D)\Desktop\DIU\NMMS PHOTOS OF 10TH APRIL\NMMS PHOTOS OF 10TH APRIL\138_1701001005_WC_22012035226994_2025-04-10R1042025081708.jpeg,not_recaptured,1,0.871967
C:\Users\arpitasharma2\OneDrive - Deloitte (O365D)\Desktop\DIU\NMMS PHOTOS OF 10TH APRIL\NMMS PHOTOS OF 10TH APRIL\1390_1701003020_FR_22012034322995_2025-04-10R1042025084552.jpeg,not_recaptured,1,0.9569841
C:\Users\arpitasharma2\OneDrive - Deloitte (O365D)\Desktop\DIU\NMMS PHOTOS OF 10TH APRIL\NMMS PHOTOS OF 10TH APRIL\1390_1701005047_WC_22012035156141_2025-04-10R1042025084037.jpeg,not_recaptured,1,0.99668056
C:\Users\arpitasharma2\OneDrive - Deloitte (O365D)\Desktop\DIU\NMMS PHOTOS OF 10TH APRIL\NMMS PHOTOS OF 10TH APRIL\1390_1706006048_DP_22012034615596_2025-04-10R1042025102808.jpeg,not_recaptured,0,0.57523286
C:\Users\arpitasharma2\OneDrive - Deloitte (O365D)\Desktop\DIU\NMMS PHOTOS OF 10TH APRIL\NMMS PHOTOS OF 10TH APRIL\1391_1701003020_FR_22012034322995_2025-04-10R1042025084558.jpeg,not_recaptured,1,0.8650024
C:\Users\arpitasharma2\OneDrive - Deloitte (O365D)\Desktop\DIU\NMMS PHOTOS OF 10TH APRIL\NMMS PHOTOS OF 10TH APRIL\1391_1701005047_WC_22012035156141_2025-04-10R1042025084043.jpeg,not_recaptured,1,0.99860317
C:\Users\arpitasharma2\OneDrive - Deloitte (O365D)\Desktop\DIU\NMMS PHOTOS OF 10TH APRIL\NMMS PHOTOS OF 10TH APRIL\1391_1722002_WC_22012034523465_2025-04-10R1042025065257.jpeg,recaptured,0,0.08452005
C:\Users\arpitasharma2\OneDrive - Deloitte (O365D)\Desktop\DIU\NMMS PHOTOS OF 10TH APRIL\NMMS PHOTOS OF 10TH APRIL\1391_1736005097_WC_22012035249676_2025-04-10R1042025093924.jpeg,not_recaptured,1,0.984088
C:\Users\arpitasharma2\OneDrive - Deloitte (O365D)\Desktop\DIU\NMMS PHOTOS OF 10TH APRIL\NMMS PHOTOS OF 10TH APRIL\1392_1701005047_WC_22012035156141_2025-04-10R1042025084049.jpeg,not_recaptured,1,0.9940479
C:\Users\arpitasharma2\OneDrive - Deloitte (O365D)\Desktop\DIU\NMMS PHOTOS OF 10TH APRIL\NMMS PHOTOS OF 10TH APRIL\1392_1722006016_WC_22012034624044_2025-04-10R1042025075102.jpeg,recaptured,0,0.01174117
C:\Users\arpitasharma2\OneDrive - Deloitte (O365D)\Desktop\DIU\NMMS PHOTOS OF 10TH APRIL\NMMS PHOTOS OF 10TH APRIL\1393_1701003078_FR_22012034322746_2025-04-10R1042025125344.jpeg,not_recaptured,1,0.9829842
C:\Users\arpitasharma2\OneDrive - Deloitte (O365D)\Desktop\DIU\NMMS PHOTOS OF 10TH APRIL\NMMS PHOTOS OF 10TH APRIL\1393_1701005047_WC_22012035156141_2025-04-10R1042025084055.jpeg,not_recaptured,1,0.99385464
C:\Users\arpitasharma2\OneDrive - Deloitte (O365D)\Desktop\DIU\NMMS PHOTOS OF 10TH APRIL\NMMS PHOTOS OF 10TH APRIL\1393_1706006048_WC_22012035129270_2025-04-10R1042025065438.jpeg,recaptured,0,0.13487522
C:\Users\arpitasharma2\OneDrive - Deloitte (O365D)\Desktop\DIU\NMMS PHOTOS OF 10TH APRIL\NMMS PHOTOS OF 10TH APRIL\1394_1701003078_FR_22012034322746_2025-04-10R1042025125350.jpeg,not_recaptured,1,0.99167585
C:\Users\arpitasharma2\OneDrive - Deloitte (O365D)\Desktop\DIU\NMMS PHOTOS OF 10TH APRIL\NMMS PHOTOS OF 10TH APRIL\1394_1706006048_WC_22012035129270_2025-04-10R1042025065456.jpeg,recaptured,0,0.27224407
C:\Users\arpitasharma2\OneDrive - Deloitte (O365D)\Desktop\DIU\NMMS PHOTOS OF 10TH APRIL\NMMS PHOTOS OF 10TH APRIL\1394_1711003040_LD_22012034946037_2025-04-10R1042025093705.jpeg,not_recaptured,1,0.9967153
C:\Users\arpitasharma2\OneDrive - Deloitte (O365D)\Desktop\DIU\NMMS PHOTOS OF 10TH APRIL\NMMS PHOTOS OF 10TH APRIL\1395_1701003078_FR_22012034322746_2025-04-10R1042025125354.jpeg,not_recaptured,1,0.99597794
C:\Users\arpitasharma2\OneDrive - Deloitte (O365D)\Desktop\DIU\NMMS PHOTOS OF 10TH APRIL\NMMS PHOTOS OF 10TH APRIL\1395_1711003040_LD_22012034946037_2025-04-10R1042025093713.jpeg,not_recaptured,1,0.9952128
C:\Users\arpitasharma2\OneDrive - Deloitte (O365D)\Desktop\DIU\NMMS PHOTOS OF 10TH APRIL\NMMS PHOTOS OF 10TH APRIL\1396_1701003078_FR_22012034322746_2025-04-10R1042025125400.jpeg,not_recaptured,1,0.9577835
C:\Users\arpitasharma2\OneDrive - Deloitte (O365D)\Desktop\DIU\NMMS PHOTOS OF 10TH APRIL\NMMS PHOTOS OF 10TH APRIL\1396_1701005010_WC_22012035225510_2025-04-10R1042025104237.jpeg,not_recaptured,1,0.9948532
C:\Users\arpitasharma2\OneDrive - Deloitte (O365D)\Desktop\DIU\NMMS PHOTOS OF 10TH APRIL\NMMS PHOTOS OF 10TH APRIL\1396_1701006037_WC_22012035221726_2025-04-10R1042025021404.jpeg,recaptured,0,0.03097892
C:\Users\arpitasharma2\OneDrive - Deloitte (O365D)\Desktop\DIU\NMMS PHOTOS OF 10TH APRIL\NMMS PHOTOS OF 10TH APRIL\1396_1711003040_LD_22012034946037_2025-04-10R1042025093720.jpeg,not_recaptured,1,0.99245864
C:\Users\arpitasharma2\OneDrive - Deloitte (O365D)\Desktop\DIU\NMMS PHOTOS OF 10TH APRIL\NMMS PHOTOS OF 10TH APRIL\1396_1722003038_WC_22012035248872_2025-04-10R1042025060232.jpeg,not_recaptured,1,0.99155456
C:\Users\arpitasharma2\OneDrive - Deloitte (O365D)\Desktop\DIU\NMMS PHOTOS OF 10TH APRIL\NMMS PHOTOS OF 10TH APRIL\1397_1701003078_FR_22012034322746_2025-04-10R1042025125406.jpeg,not_recaptured,1,0.9858795
C:\Users\arpitasharma2\OneDrive - Deloitte (O365D)\Desktop\DIU\NMMS PHOTOS OF 10TH APRIL\NMMS PHOTOS OF 10TH APRIL\1397_1701005010_WC_22012035225510_2025-04-10R1042025104242.jpeg,not_recaptured,1,0.98914963
C:\Users\arpitasharma2\OneDrive - Deloitte (O365D)\Desktop\DIU\NMMS PHOTOS OF 10TH APRIL\NMMS PHOTOS OF 10TH APRIL\1397_1701006037_WC_22012035221726_2025-04-10R1042025021413.jpeg,recaptured,0,0.18949474
C:\Users\arpitasharma2\OneDrive - Deloitte (O365D)\Desktop\DIU\NMMS PHOTOS OF 10TH APRIL\NMMS PHOTOS OF 10TH APRIL\1397_1711003040_LD_22012034946037_2025-04-10R1042025093727.jpeg,not_recaptured,1,0.99621946
