Image,Class,Recaptured_Probability,Flag
C:\Users\arpitasharma2\OneDrive - Deloitte (O365D)\Desktop\DIU\SNAP\SNAP\10088_1610006003_LD_669066_2025-02-20R2022025093823.jpeg,clear,-6.1646199226379395,
C:\Users\arpitasharma2\OneDrive - Deloitte (O365D)\Desktop\DIU\SNAP\SNAP\10088_1610006003_LD_669066_2025-02-21R2122025093341.jpeg,clear,-6.183687210083008,
C:\Users\arpitasharma2\OneDrive - Deloitte (O365D)\Desktop\DIU\SNAP\SNAP\10088_1610006003_LD_669066_2025-02-22R2222025093958.jpeg,clear,-7.138576507568359,
C:\Users\arpitasharma2\OneDrive - Deloitte (O365D)\Desktop\DIU\SNAP\SNAP\10088_2007007009_IC_57941_2025-02-19R1922025102950.jpeg,clear,-5.719109058380127,
C:\Users\arpitasharma2\OneDrive - Deloitte (O365D)\Desktop\DIU\SNAP\SNAP\10088_2007007009_IC_57941_2025-02-20R2022025015625.jpeg,clear,-5.417191982269287,
C:\Users\arpitasharma2\OneDrive - Deloitte (O365D)\Desktop\DIU\SNAP\SNAP\10088_2007007009_IC_57941_2025-02-21R2122025045621.jpeg,clear,-5.210110187530518,
C:\Users\arpitasharma2\OneDrive - Deloitte (O365D)\Desktop\DIU\SNAP\SNAP\10089_1605004002_FP_414633_2025-02-19R1922025091444.jpeg,clear,-3.5173325538635254,
C:\Users\arpitasharma2\OneDrive - Deloitte (O365D)\Desktop\DIU\SNAP\SNAP\10089_1605004002_FP_414633_2025-02-20R2022025091353.jpeg,clear,-4.589926242828369,
C:\Users\arpitasharma2\OneDrive - Deloitte (O365D)\Desktop\DIU\SNAP\SNAP\10089_1609002003_LD_672238_2025-02-19R1922025092805.jpeg,clear,-4.385967254638672,
C:\Users\arpitasharma2\OneDrive - Deloitte (O365D)\Desktop\DIU\SNAP\SNAP\10089_1610006003_LD_665906_2025-02-19R1922025093119.jpeg,clear,-5.415262699127197,
C:\Users\arpitasharma2\OneDrive - Deloitte (O365D)\Desktop\DIU\SNAP\SNAP\10089_2007007009_IC_57941_2025-02-22R2222025105750.jpeg,clear,-3.5680742263793945,
C:\Users\arpitasharma2\OneDrive - Deloitte (O365D)\Desktop\DIU\SNAP\SNAP\10089_2007007009_IC_57941_2025-02-23R2322025022215.jpeg,clear,-4.14204216003418,
C:\Users\arpitasharma2\OneDrive - Deloitte (O365D)\Desktop\DIU\SNAP\SNAP\10089_2007007009_IC_57941_2025-02-24R2422025095708.jpeg,clear,-5.334484100341797,
C:\Users\arpitasharma2\OneDrive - Deloitte (O365D)\Desktop\DIU\SNAP\SNAP\10089_2007007009_IC_57941_2025-02-25R2522025042356.jpeg,clear,-4.611072540283203,
C:\Users\arpitasharma2\OneDrive - Deloitte (O365D)\Desktop\DIU\SNAP\SNAP\10089_2007007009_IC_57941_2025-02-26R2622025094327.jpeg,clear,-5.427298069000244,
C:\Users\arpitasharma2\OneDrive - Deloitte (O365D)\Desktop\DIU\SNAP\SNAP\10089_2007007009_IC_57941_2025-02-27R2722025062037.jpeg,clear,-3.979739189147949,
C:\Users\arpitasharma2\OneDrive - Deloitte (O365D)\Desktop\DIU\SNAP\SNAP\10089_2007007009_IC_57941_2025-02-28R2822025094430.jpeg,clear,-4.758388042449951,
C:\Users\arpitasharma2\OneDrive - Deloitte (O365D)\Desktop\DIU\SNAP\SNAP\10089_2007007009_IC_57941_2025-03-01R132025113029.jpeg,clear,-4.655281066894531,
C:\Users\arpitasharma2\OneDrive - Deloitte (O365D)\Desktop\DIU\SNAP\SNAP\10089_2007007009_IC_57941_2025-03-02R232025102625.jpeg,clear,-4.950893402099609,
C:\Users\arpitasharma2\OneDrive - Deloitte (O365D)\Desktop\DIU\SNAP\SNAP\10089_2007007009_IC_57941_2025-03-04R432025095428.jpeg,clear,-5.76402473449707,
C:\Users\arpitasharma2\OneDrive - Deloitte (O365D)\Desktop\DIU\SNAP\SNAP\10089_2007007009_IC_57941_2025-03-05R532025030510.jpeg,clear,-5.365433216094971,
C:\Users\arpitasharma2\OneDrive - Deloitte (O365D)\Desktop\DIU\SNAP\SNAP\10089_2007007009_IC_57941_2025-03-06R632025121514.jpeg,clear,-4.7857346534729,
C:\Users\arpitasharma2\OneDrive - Deloitte (O365D)\Desktop\DIU\SNAP\SNAP\10089_2007007009_IC_57941_2025-03-07R732025105843.jpeg,clear,-5.370027542114258,
C:\Users\arpitasharma2\OneDrive - Deloitte (O365D)\Desktop\DIU\SNAP\SNAP\10089_2007007009_IC_57941_2025-03-08R832025123049.jpeg,clear,-5.299798965454102,
C:\Users\arpitasharma2\OneDrive - Deloitte (O365D)\Desktop\DIU\SNAP\SNAP\10089_2007007009_IC_57941_2025-03-08R832025123159.jpeg,clear,-5.299798965454102,
C:\Users\arpitasharma2\OneDrive - Deloitte (O365D)\Desktop\DIU\SNAP\SNAP\10089_2007007009_IC_57941_2025-03-08R832025123311.jpeg,clear,-5.299798965454102,
C:\Users\arpitasharma2\OneDrive - Deloitte (O365D)\Desktop\DIU\SNAP\SNAP\10089_2007007009_IC_57941_2025-03-08R832025125335.jpeg,clear,-5.299798965454102,
C:\Users\arpitasharma2\OneDrive - Deloitte (O365D)\Desktop\DIU\SNAP\SNAP\10089_2007007009_IC_57941_2025-03-08R832025125417.jpeg,clear,-5.299798965454102,
C:\Users\arpitasharma2\OneDrive - Deloitte (O365D)\Desktop\DIU\SNAP\SNAP\10089_2007007009_IC_57941_2025-03-08R832025125652.jpeg,clear,-5.299798965454102,
C:\Users\arpitasharma2\OneDrive - Deloitte (O365D)\Desktop\DIU\SNAP\SNAP\10089_2007007009_IC_57941_2025-03-08R832025125656.jpeg,clear,-5.299798965454102,
C:\Users\arpitasharma2\OneDrive - Deloitte (O365D)\Desktop\DIU\SNAP\SNAP\10090_1605004002_FP_414633_2025-02-19R1922025091502.jpeg,clear,-5.139453411102295,
C:\Users\arpitasharma2\OneDrive - Deloitte (O365D)\Desktop\DIU\SNAP\SNAP\10090_1605004002_FP_414633_2025-02-20R2022025091403.jpeg,clear,-5.096023082733154,
C:\Users\arpitasharma2\OneDrive - Deloitte (O365D)\Desktop\DIU\SNAP\SNAP\10090_1609002003_LD_672238_2025-02-19R1922025092827.jpeg,clear,-4.131921768188477,
C:\Users\arpitasharma2\OneDrive - Deloitte (O365D)\Desktop\DIU\SNAP\SNAP\10090_2007007009_IC_57941_2025-02-22R2222025105757.jpeg,clear,-4.364906311035156,
C:\Users\arpitasharma2\OneDrive - Deloitte (O365D)\Desktop\DIU\SNAP\SNAP\10090_2007007009_IC_57941_2025-02-23R2322025022222.jpeg,clear,-3.4136595726013184,
C:\Users\arpitasharma2\OneDrive - Deloitte (O365D)\Desktop\DIU\SNAP\SNAP\10090_2007007009_IC_57941_2025-02-24R2422025103206.jpeg,clear,-5.722198963165283,
C:\Users\arpitasharma2\OneDrive - Deloitte (O365D)\Desktop\DIU\SNAP\SNAP\10090_2007007009_IC_57941_2025-02-25R2522025042403.jpeg,clear,-5.436665058135986,
C:\Users\arpitasharma2\OneDrive - Deloitte (O365D)\Desktop\DIU\SNAP\SNAP\10090_2007007009_IC_57941_2025-02-26R2622025094336.jpeg,clear,-4.709415435791016,
C:\Users\arpitasharma2\OneDrive - Deloitte (O365D)\Desktop\DIU\SNAP\SNAP\10090_2007007009_IC_57941_2025-02-27R2722025062043.jpeg,clear,-4.516726493835449,
C:\Users\arpitasharma2\OneDrive - Deloitte (O365D)\Desktop\DIU\SNAP\SNAP\10090_2007007009_IC_57941_2025-02-28R2822025094437.jpeg,clear,-4.266796588897705,
C:\Users\arpitasharma2\OneDrive - Deloitte (O365D)\Desktop\DIU\SNAP\SNAP\10090_2007007009_IC_57941_2025-03-01R132025113125.jpeg,clear,-3.3591201305389404,
C:\Users\arpitasharma2\OneDrive - Deloitte (O365D)\Desktop\DIU\SNAP\SNAP\10090_2007007009_IC_57941_2025-03-02R232025103052.jpeg,clear,-4.737355709075928,
C:\Users\arpitasharma2\OneDrive - Deloitte (O365D)\Desktop\DIU\SNAP\SNAP\10090_2007007009_IC_57941_2025-03-04R432025095437.jpeg,clear,-4.792794704437256,
C:\Users\arpitasharma2\OneDrive - Deloitte (O365D)\Desktop\DIU\SNAP\SNAP\10090_2007007009_IC_57941_2025-03-05R532025030516.jpeg,clear,-4.4473443031311035,
C:\Users\arpitasharma2\OneDrive - Deloitte (O365D)\Desktop\DIU\SNAP\SNAP\10090_2007007009_IC_57941_2025-03-06R632025121522.jpeg,clear,-4.3325419425964355,
C:\Users\arpitasharma2\OneDrive - Deloitte (O365D)\Desktop\DIU\SNAP\SNAP\10090_2007007009_IC_57941_2025-03-07R732025105901.jpeg,clear,-4.358170032501221,
C:\Users\arpitasharma2\OneDrive - Deloitte (O365D)\Desktop\DIU\SNAP\SNAP\10090_2007007009_IC_57941_2025-03-08R832025125449.jpeg,clear,-4.237988471984863,
C:\Users\arpitasharma2\OneDrive - Deloitte (O365D)\Desktop\DIU\SNAP\SNAP\10091_1605004003_LD_657223_2025-02-19R1922025091228.jpeg,clear,-5.135873794555664,
C:\Users\arpitasharma2\OneDrive - Deloitte (O365D)\Desktop\DIU\SNAP\SNAP\10091_1605004003_LD_657223_2025-02-20R2022025091514.jpeg,clear,-5.358763217926025,
C:\Users\arpitasharma2\OneDrive - Deloitte (O365D)\Desktop\DIU\SNAP\SNAP\10091_1605004003_LD_657223_2025-02-21R2122025091141.jpeg,clear,-4.882882595062256,
C:\Users\arpitasharma2\OneDrive - Deloitte (O365D)\Desktop\DIU\SNAP\SNAP\10091_1609002003_LD_672238_2025-02-19R1922025092848.jpeg,clear,-3.8716230392456055,
C:\Users\arpitasharma2\OneDrive - Deloitte (O365D)\Desktop\DIU\SNAP\SNAP\10091_1610011003_WC_659571_2025-02-19R1922025093511.jpeg,clear,-5.45671272277832,
C:\Users\arpitasharma2\OneDrive - Deloitte (O365D)\Desktop\DIU\SNAP\SNAP\10091_2007007009_IC_57941_2025-02-22R2222025105806.jpeg,clear,-4.611743927001953,
C:\Users\arpitasharma2\OneDrive - Deloitte (O365D)\Desktop\DIU\SNAP\SNAP\10091_2007007009_IC_57941_2025-02-23R2322025022229.jpeg,clear,-4.614922046661377,
C:\Users\arpitasharma2\OneDrive - Deloitte (O365D)\Desktop\DIU\SNAP\SNAP\10091_2007007009_IC_57941_2025-02-24R2422025103214.jpeg,clear,-4.601390838623047,
C:\Users\arpitasharma2\OneDrive - Deloitte (O365D)\Desktop\DIU\SNAP\SNAP\10091_2007007009_IC_57941_2025-02-25R2522025042410.jpeg,clear,-4.731697082519531,
C:\Users\arpitasharma2\OneDrive - Deloitte (O365D)\Desktop\DIU\SNAP\SNAP\10091_2007007009_IC_57941_2025-02-26R2622025094350.jpeg,clear,-3.4816768169403076,
C:\Users\arpitasharma2\OneDrive - Deloitte (O365D)\Desktop\DIU\SNAP\SNAP\10091_2007007009_IC_57941_2025-02-27R2722025062050.jpeg,clear,-5.1357808113098145,
C:\Users\arpitasharma2\OneDrive - Deloitte (O365D)\Desktop\DIU\SNAP\SNAP\10091_2007007009_IC_57941_2025-02-28R2822025094445.jpeg,clear,-5.320934295654297,
C:\Users\arpitasharma2\OneDrive - Deloitte (O365D)\Desktop\DIU\SNAP\SNAP\10091_2007007009_IC_57941_2025-03-01R132025113138.jpeg,clear,-4.457364082336426,
C:\Users\arpitasharma2\OneDrive - Deloitte (O365D)\Desktop\DIU\SNAP\SNAP\10091_2007007009_IC_57941_2025-03-02R232025103059.jpeg,clear,-5.07462739944458,
C:\Users\arpitasharma2\OneDrive - Deloitte (O365D)\Desktop\DIU\SNAP\SNAP\10091_2007007009_IC_57941_2025-03-04R432025095448.jpeg,clear,-4.754990577697754,
C:\Users\arpitasharma2\OneDrive - Deloitte (O365D)\Desktop\DIU\SNAP\SNAP\10091_2007007009_IC_57941_2025-03-05R532025030524.jpeg,clear,-4.988150596618652,
C:\Users\arpitasharma2\OneDrive - Deloitte (O365D)\Desktop\DIU\SNAP\SNAP\10091_2007007009_IC_57941_2025-03-06R632025121530.jpeg,clear,-3.8913207054138184,
C:\Users\arpitasharma2\OneDrive - Deloitte (O365D)\Desktop\DIU\SNAP\SNAP\10091_2007007009_IC_57941_2025-03-07R732025105909.jpeg,clear,-5.322042465209961,
C:\Users\arpitasharma2\OneDrive - Deloitte (O365D)\Desktop\DIU\SNAP\SNAP\10091_2007007009_IC_57941_2025-03-08R832025125456.jpeg,clear,-4.084519863128662,
C:\Users\arpitasharma2\OneDrive - Deloitte (O365D)\Desktop\DIU\SNAP\SNAP\10092_1605004003_LD_657223_2025-02-19R1922025091248.jpeg,clear,-4.644198894500732,
C:\Users\arpitasharma2\OneDrive - Deloitte (O365D)\Desktop\DIU\SNAP\SNAP\10092_1605004003_LD_657223_2025-02-20R2022025091530.jpeg,clear,-4.3718061447143555,
C:\Users\arpitasharma2\OneDrive - Deloitte (O365D)\Desktop\DIU\SNAP\SNAP\10092_1605004003_LD_657223_2025-02-21R2122025091201.jpeg,clear,-5.563981056213379,
C:\Users\arpitasharma2\OneDrive - Deloitte (O365D)\Desktop\DIU\SNAP\SNAP\10092_1610006002_IC_381395_2025-02-19R1922025091424.jpeg,clear,-6.648327827453613,
C:\Users\arpitasharma2\OneDrive - Deloitte (O365D)\Desktop\DIU\SNAP\SNAP\10092_1610006002_IC_381395_2025-02-20R2022025101228.jpeg,clear,-7.51300048828125,
C:\Users\arpitasharma2\OneDrive - Deloitte (O365D)\Desktop\DIU\SNAP\SNAP\10092_1610006002_IC_381395_2025-02-20R2022025101232.jpeg,clear,-7.51300048828125,
C:\Users\arpitasharma2\OneDrive - Deloitte (O365D)\Desktop\DIU\SNAP\SNAP\10092_1610006002_IC_381395_2025-02-20R2022025101255.jpeg,clear,-7.51300048828125,
C:\Users\arpitasharma2\OneDrive - Deloitte (O365D)\Desktop\DIU\SNAP\SNAP\10092_1610006002_IC_381395_2025-02-21R2122025091526.jpeg,clear,-6.953049659729004,
C:\Users\arpitasharma2\OneDrive - Deloitte (O365D)\Desktop\DIU\SNAP\SNAP\10092_2007007009_IC_57941_2025-02-22R2222025105813.jpeg,clear,-4.326183795928955,
C:\Users\arpitasharma2\OneDrive - Deloitte (O365D)\Desktop\DIU\SNAP\SNAP\10092_2007007009_IC_57941_2025-02-23R2322025022236.jpeg,clear,-3.622307062149048,
C:\Users\arpitasharma2\OneDrive - Deloitte (O365D)\Desktop\DIU\SNAP\SNAP\10092_2007007009_IC_57941_2025-02-24R2422025103225.jpeg,clear,-5.355530738830566,
C:\Users\arpitasharma2\OneDrive - Deloitte (O365D)\Desktop\DIU\SNAP\SNAP\10092_2007007009_IC_57941_2025-02-25R2522025042417.jpeg,clear,-4.603829860687256,
C:\Users\arpitasharma2\OneDrive - Deloitte (O365D)\Desktop\DIU\SNAP\SNAP\10092_2007007009_IC_57941_2025-02-26R2622025094403.jpeg,clear,-4.357084274291992,
C:\Users\arpitasharma2\OneDrive - Deloitte (O365D)\Desktop\DIU\SNAP\SNAP\10092_2007007009_IC_57941_2025-02-27R2722025062101.jpeg,clear,-5.122700214385986,
C:\Users\arpitasharma2\OneDrive - Deloitte (O365D)\Desktop\DIU\SNAP\SNAP\10092_2007007009_IC_57941_2025-02-28R2822025094455.jpeg,clear,-4.859801769256592,
C:\Users\arpitasharma2\OneDrive - Deloitte (O365D)\Desktop\DIU\SNAP\SNAP\10092_2007007009_IC_57941_2025-03-01R132025113146.jpeg,clear,-4.946910858154297,
C:\Users\arpitasharma2\OneDrive - Deloitte (O365D)\Desktop\DIU\SNAP\SNAP\10092_2007007009_IC_57941_2025-03-02R232025103110.jpeg,clear,-4.579173564910889,
C:\Users\arpitasharma2\OneDrive - Deloitte (O365D)\Desktop\DIU\SNAP\SNAP\10092_2007007009_IC_57941_2025-03-04R432025095456.jpeg,clear,-3.888972043991089,
C:\Users\arpitasharma2\OneDrive - Deloitte (O365D)\Desktop\DIU\SNAP\SNAP\10092_2007007009_IC_57941_2025-03-05R532025030531.jpeg,clear,-5.859233379364014,
C:\Users\arpitasharma2\OneDrive - Deloitte (O365D)\Desktop\DIU\SNAP\SNAP\10092_2007007009_IC_57941_2025-03-06R632025121542.jpeg,clear,-4.009056568145752,
C:\Users\arpitasharma2\OneDrive - Deloitte (O365D)\Desktop\DIU\SNAP\SNAP\10092_2007007009_IC_57941_2025-03-07R732025105917.jpeg,clear,-4.0739970207214355,
C:\Users\arpitasharma2\OneDrive - Deloitte (O365D)\Desktop\DIU\SNAP\SNAP\10092_2007007009_IC_57941_2025-03-08R832025125503.jpeg,clear,-3.6436617374420166,
C:\Users\arpitasharma2\OneDrive - Deloitte (O365D)\Desktop\DIU\SNAP\SNAP\10093_1605004003_LD_657223_2025-02-22R2222025112447.jpeg,clear,-4.838615894317627,
C:\Users\arpitasharma2\OneDrive - Deloitte (O365D)\Desktop\DIU\SNAP\SNAP\10093_1605004003_LD_657223_2025-02-25R2522025091755.jpeg,clear,-6.057168483734131,
C:\Users\arpitasharma2\OneDrive - Deloitte (O365D)\Desktop\DIU\SNAP\SNAP\10093_1605004003_LD_657223_2025-02-26R2622025091753.jpeg,clear,-5.564144134521484,
C:\Users\arpitasharma2\OneDrive - Deloitte (O365D)\Desktop\DIU\SNAP\SNAP\10093_1605004003_LD_657223_2025-02-27R2722025091145.jpeg,clear,-5.121451377868652,
C:\Users\arpitasharma2\OneDrive - Deloitte (O365D)\Desktop\DIU\SNAP\SNAP\10093_1605004003_LD_657223_2025-02-28R2822025091948.jpeg,clear,-5.226304531097412,
C:\Users\arpitasharma2\OneDrive - Deloitte (O365D)\Desktop\DIU\SNAP\SNAP\10093_2007007009_IC_57941_2025-02-22R2222025105820.jpeg,clear,-5.520356178283691,
C:\Users\arpitasharma2\OneDrive - Deloitte (O365D)\Desktop\DIU\SNAP\SNAP\10093_2007007009_IC_57941_2025-02-23R2322025022244.jpeg,clear,-4.2237467765808105,
C:\Users\arpitasharma2\OneDrive - Deloitte (O365D)\Desktop\DIU\SNAP\SNAP\10093_2007007009_IC_57941_2025-02-24R2422025103232.jpeg,clear,-4.529306888580322,
C:\Users\arpitasharma2\OneDrive - Deloitte (O365D)\Desktop\DIU\SNAP\SNAP\10093_2007007009_IC_57941_2025-02-25R2522025042425.jpeg,clear,-5.223122596740723,
C:\Users\arpitasharma2\OneDrive - Deloitte (O365D)\Desktop\DIU\SNAP\SNAP\10093_2007007009_IC_57941_2025-02-26R2622025094416.jpeg,clear,-4.052961826324463,
C:\Users\arpitasharma2\OneDrive - Deloitte (O365D)\Desktop\DIU\SNAP\SNAP\10093_2007007009_IC_57941_2025-02-27R2722025062107.jpeg,clear,-3.722327947616577,
C:\Users\arpitasharma2\OneDrive - Deloitte (O365D)\Desktop\DIU\SNAP\SNAP\10093_2007007009_IC_57941_2025-02-28R2822025094505.jpeg,clear,-4.36864709854126,
C:\Users\arpitasharma2\OneDrive - Deloitte (O365D)\Desktop\DIU\SNAP\SNAP\10093_2007007009_IC_57941_2025-03-01R132025113152.jpeg,clear,-4.3954386711120605,
C:\Users\arpitasharma2\OneDrive - Deloitte (O365D)\Desktop\DIU\SNAP\SNAP\10093_2007007009_IC_57941_2025-03-02R232025103117.jpeg,clear,-5.014698028564453,
C:\Users\arpitasharma2\OneDrive - Deloitte (O365D)\Desktop\DIU\SNAP\SNAP\10093_2007007009_IC_57941_2025-03-04R432025095504.jpeg,clear,-4.992251396179199,
C:\Users\arpitasharma2\OneDrive - Deloitte (O365D)\Desktop\DIU\SNAP\SNAP\10093_2007007009_IC_57941_2025-03-05R532025030541.jpeg,clear,-3.7852015495300293,
C:\Users\arpitasharma2\OneDrive - Deloitte (O365D)\Desktop\DIU\SNAP\SNAP\10093_2007007009_IC_57941_2025-03-06R632025121555.jpeg,clear,-4.144817352294922,
C:\Users\arpitasharma2\OneDrive - Deloitte (O365D)\Desktop\DIU\SNAP\SNAP\10093_2007007009_IC_57941_2025-03-07R732025105925.jpeg,clear,-5.235221862792969,
C:\Users\arpitasharma2\OneDrive - Deloitte (O365D)\Desktop\DIU\SNAP\SNAP\10093_2007007009_IC_57941_2025-03-08R832025125510.jpeg,clear,-4.909735202789307,
C:\Users\arpitasharma2\OneDrive - Deloitte (O365D)\Desktop\DIU\SNAP\SNAP\10094_1605004003_LD_657223_2025-02-22R2222025112504.jpeg,clear,-6.154792785644531,
C:\Users\arpitasharma2\OneDrive - Deloitte (O365D)\Desktop\DIU\SNAP\SNAP\10094_1605004003_LD_657223_2025-02-25R2522025091810.jpeg,clear,-6.172546863555908,
C:\Users\arpitasharma2\OneDrive - Deloitte (O365D)\Desktop\DIU\SNAP\SNAP\10094_1605004003_LD_657223_2025-02-26R2622025091808.jpeg,clear,-4.9606733322143555,
C:\Users\arpitasharma2\OneDrive - Deloitte (O365D)\Desktop\DIU\SNAP\SNAP\10094_1605004003_LD_657223_2025-02-27R2722025091201.jpeg,clear,-6.215276718139648,
C:\Users\arpitasharma2\OneDrive - Deloitte (O365D)\Desktop\DIU\SNAP\SNAP\10094_1605004003_LD_657223_2025-02-28R2822025092002.jpeg,clear,-6.236782550811768,
C:\Users\arpitasharma2\OneDrive - Deloitte (O365D)\Desktop\DIU\SNAP\SNAP\10094_2007007009_IC_57941_2025-02-22R2222025105828.jpeg,clear,-3.402721881866455,
C:\Users\arpitasharma2\OneDrive - Deloitte (O365D)\Desktop\DIU\SNAP\SNAP\10094_2007007009_IC_57941_2025-02-23R2322025022250.jpeg,clear,-4.85114860534668,
C:\Users\arpitasharma2\OneDrive - Deloitte (O365D)\Desktop\DIU\SNAP\SNAP\10094_2007007009_IC_57941_2025-02-24R2422025103240.jpeg,clear,-4.475849151611328,
C:\Users\arpitasharma2\OneDrive - Deloitte (O365D)\Desktop\DIU\SNAP\SNAP\10094_2007007009_IC_57941_2025-02-25R2522025042433.jpeg,clear,-4.919156551361084,
C:\Users\arpitasharma2\OneDrive - Deloitte (O365D)\Desktop\DIU\SNAP\SNAP\10094_2007007009_IC_57941_2025-02-26R2622025094431.jpeg,clear,-5.133735656738281,
C:\Users\arpitasharma2\OneDrive - Deloitte (O365D)\Desktop\DIU\SNAP\SNAP\10094_2007007009_IC_57941_2025-02-27R2722025062114.jpeg,clear,-4.162151336669922,
C:\Users\arpitasharma2\OneDrive - Deloitte (O365D)\Desktop\DIU\SNAP\SNAP\10094_2007007009_IC_57941_2025-02-28R2822025094516.jpeg,clear,-3.741182804107666,
C:\Users\arpitasharma2\OneDrive - Deloitte (O365D)\Desktop\DIU\SNAP\SNAP\10094_2007007009_IC_57941_2025-03-01R132025113159.jpeg,clear,-4.428630828857422,
C:\Users\arpitasharma2\OneDrive - Deloitte (O365D)\Desktop\DIU\SNAP\SNAP\10094_2007007009_IC_57941_2025-03-02R232025103124.jpeg,clear,-5.730663299560547,
C:\Users\arpitasharma2\OneDrive - Deloitte (O365D)\Desktop\DIU\SNAP\SNAP\10094_2007007009_IC_57941_2025-03-04R432025095512.jpeg,clear,-3.8605308532714844,
C:\Users\arpitasharma2\OneDrive - Deloitte (O365D)\Desktop\DIU\SNAP\SNAP\10094_2007007009_IC_57941_2025-03-05R532025030748.jpeg,clear,-5.310755252838135,
C:\Users\arpitasharma2\OneDrive - Deloitte (O365D)\Desktop\DIU\SNAP\SNAP\10094_2007007009_IC_57941_2025-03-06R632025121628.jpeg,clear,-3.695105791091919,
C:\Users\arpitasharma2\OneDrive - Deloitte (O365D)\Desktop\DIU\SNAP\SNAP\10094_2007007009_IC_57941_2025-03-07R732025105931.jpeg,clear,-5.898694038391113,
C:\Users\arpitasharma2\OneDrive - Deloitte (O365D)\Desktop\DIU\SNAP\SNAP\10094_2007007009_IC_57941_2025-03-08R832025125516.jpeg,clear,-5.520837306976318,
C:\Users\arpitasharma2\OneDrive - Deloitte (O365D)\Desktop\DIU\SNAP\SNAP\10095_1610006001_LD_669921_2025-02-19R1922025093401.jpeg,clear,-3.2338247299194336,
C:\Users\arpitasharma2\OneDrive - Deloitte (O365D)\Desktop\DIU\SNAP\SNAP\10095_1610006001_LD_669921_2025-02-20R2022025093743.jpeg,clear,-4.003126621246338,
C:\Users\arpitasharma2\OneDrive - Deloitte (O365D)\Desktop\DIU\SNAP\SNAP\10095_1610006001_LD_669921_2025-02-21R2122025093024.jpeg,clear,-4.823166847229004,
C:\Users\arpitasharma2\OneDrive - Deloitte (O365D)\Desktop\DIU\SNAP\SNAP\10095_1610006001_LD_669921_2025-02-22R2222025093320.jpeg,clear,-3.437589406967163,
C:\Users\arpitasharma2\OneDrive - Deloitte (O365D)\Desktop\DIU\SNAP\SNAP\10095_2007007009_IC_57941_2025-02-22R2222025105843.jpeg,clear,-4.1447038650512695,
C:\Users\arpitasharma2\OneDrive - Deloitte (O365D)\Desktop\DIU\SNAP\SNAP\10095_2007007009_IC_57941_2025-02-23R2322025022301.jpeg,clear,-4.950141429901123,
C:\Users\arpitasharma2\OneDrive - Deloitte (O365D)\Desktop\DIU\SNAP\SNAP\10095_2007007009_IC_57941_2025-02-24R2422025103247.jpeg,clear,-4.832010746002197,
C:\Users\arpitasharma2\OneDrive - Deloitte (O365D)\Desktop\DIU\SNAP\SNAP\10095_2007007009_IC_57941_2025-02-25R2522025042441.jpeg,clear,-4.489311695098877,
C:\Users\arpitasharma2\OneDrive - Deloitte (O365D)\Desktop\DIU\SNAP\SNAP\10095_2007007009_IC_57941_2025-02-26R2622025094442.jpeg,clear,-4.408101558685303,
C:\Users\arpitasharma2\OneDrive - Deloitte (O365D)\Desktop\DIU\SNAP\SNAP\10095_2007007009_IC_57941_2025-02-27R2722025062120.jpeg,clear,-3.710390329360962,
C:\Users\arpitasharma2\OneDrive - Deloitte (O365D)\Desktop\DIU\SNAP\SNAP\10095_2007007009_IC_57941_2025-02-28R2822025094529.jpeg,clear,-4.572473049163818,
C:\Users\arpitasharma2\OneDrive - Deloitte (O365D)\Desktop\DIU\SNAP\SNAP\10095_2007007009_IC_57941_2025-03-01R132025113205.jpeg,clear,-5.051997661590576,
C:\Users\arpitasharma2\OneDrive - Deloitte (O365D)\Desktop\DIU\SNAP\SNAP\10095_2007007009_IC_57941_2025-03-02R232025103135.jpeg,clear,-5.632869720458984,
C:\Users\arpitasharma2\OneDrive - Deloitte (O365D)\Desktop\DIU\SNAP\SNAP\10095_2007007009_IC_57941_2025-03-04R432025095519.jpeg,clear,-4.482278823852539,
C:\Users\arpitasharma2\OneDrive - Deloitte (O365D)\Desktop\DIU\SNAP\SNAP\10095_2007007009_IC_57941_2025-03-05R532025030754.jpeg,clear,-5.065385818481445,
C:\Users\arpitasharma2\OneDrive - Deloitte (O365D)\Desktop\DIU\SNAP\SNAP\10095_2007007009_IC_57941_2025-03-06R632025121639.jpeg,clear,-4.15885066986084,
C:\Users\arpitasharma2\OneDrive - Deloitte (O365D)\Desktop\DIU\SNAP\SNAP\10095_2007007009_IC_57941_2025-03-07R732025105940.jpeg,clear,-4.434820652008057,
